REVIEW_ID,PRODUCT_ID,CUSTOMER_ID,PLATFORM,RATING,TITLE,REVIEW_TEXT,REVIEW_URL,HELPFUL_VOTES,NOT_HELPFUL_VOTES,VERIFIED_PURCHASE,REVIEWER_SKIN_TONE,REVIEWER_SKIN_TYPE,REVIEWER_UNDERTONE,REVIEWER_AGE_RANGE,IS_APPROVED,MODERATION_STATUS,CREATED_AT,UPDATED_AT
e588ddc0-340b-4c3b-9fbb-4d6f36a9e660,6684ed00-eb2e-47c3-ba94-fed37bbc6355,a58ec9cb-280c-4caf-b071-6a53964cc310,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/e048dca8,27,5,False,Deep,Normal,Cool,55+,True,approved,2026-01-30 00:00:00,
203293fc-8616-4b4c-89a9-b93358e1def8,6684ed00-eb2e-47c3-ba94-fed37bbc6355,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/cbbbf2ac,37,2,False,Fair,Oily,Warm,18-24,True,approved,2025-11-20 00:00:00,
697c49b1-6544-458d-b6af-aff1a2e126a7,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/5509a477,10,5,True,Light,Normal,Warm,25-34,True,approved,2026-03-02 00:00:00,
180004ec-30db-423d-9046-e8014fa4ff93,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/1993dc6d,46,5,False,Medium,Oily,Neutral,35-44,True,approved,2025-12-07 00:00:00,
f03a836d-25a4-47cf-a6ba-74e507df3b17,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/7c061de2,34,4,False,Tan,Combination,Cool,45-54,True,approved,2025-10-26 00:00:00,
ed96845a-905a-4965-b5cf-2c3950067a44,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,website,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/17c2a3e4,13,1,False,Deep,Dry,Warm,55+,True,approved,2025-12-04 00:00:00,
3fbc4d4d-368f-48d8-816d-62a05daa0467,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/146926f4,48,5,True,Fair,Normal,Neutral,18-24,True,approved,2026-03-08 00:00:00,
9d62ec19-59a0-496e-91b6-b41f7ad6cde8,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/ee55490e,27,2,False,Light,Oily,Cool,25-34,True,approved,2026-02-22 00:00:00,
cfb2469d-6c5c-48ea-94c6-927665bdc626,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/0779a614,13,2,False,Medium,Combination,Warm,35-44,True,approved,2026-03-22 00:00:00,
81f41047-541a-4efd-9089-c33c9e85f3db,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,website,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/9e100ee2,13,4,False,Tan,Dry,Neutral,45-54,True,approved,2026-02-15 00:00:00,
8b7f3575-c28f-4810-aa63-9862f08d3062,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/91cded59,17,2,False,Deep,Normal,Cool,55+,True,approved,2025-11-18 00:00:00,
5bc242e4-10e7-4ca6-a8fc-0097fbcc7a24,9c2a798d-8731-47e1-85ae-d120207c04f2,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/54c06b7c,30,0,False,Fair,Oily,Warm,18-24,True,approved,2025-11-23 00:00:00,
3d7f44d1-2a7b-442f-8dfa-ed7dc7633ac4,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/094d323d,19,5,False,Light,Normal,Warm,25-34,True,approved,2025-11-29 00:00:00,
5b0a9ba9-1007-4b8a-a8e7-41059478702c,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/28eaa302,27,4,False,Medium,Oily,Neutral,35-44,True,approved,2025-12-08 00:00:00,
1a108405-7add-4bfd-a806-1c885f5ceafa,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/9046d6e6,43,5,False,Tan,Combination,Cool,45-54,True,approved,2026-02-01 00:00:00,
9dc0d348-d6d2-4819-b9d9-4c44dafa5aff,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,website,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/7d090814,35,2,False,Deep,Dry,Warm,55+,True,approved,2025-12-24 00:00:00,
8d221d68-6c94-4327-8656-19356179271b,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/d2d2573e,38,5,False,Fair,Normal,Neutral,18-24,True,approved,2026-02-15 00:00:00,
55af897c-e7f4-4e08-b688-e9cc670e6054,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/f8b75155,11,3,True,Light,Oily,Cool,25-34,True,approved,2025-09-27 00:00:00,
4a7abadd-3176-455a-9149-902755e4ce79,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/1a743069,27,0,True,Medium,Combination,Warm,35-44,True,approved,2025-12-15 00:00:00,
a429f4fa-8921-443a-8523-a6fd72ac855e,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,website,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/a62e8639,25,5,False,Tan,Dry,Neutral,45-54,True,approved,2026-02-08 00:00:00,
c24c3608-3add-41cb-af36-a37078ee1c80,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/8f6dd2a5,18,3,False,Deep,Normal,Cool,55+,True,approved,2025-10-30 00:00:00,
60b67a18-b0b6-4c88-af8d-b0c93b9e9cfc,e1014f1b-5db5-4074-9d15-ce273969dcaa,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/81bf8c79,7,0,True,Fair,Oily,Warm,18-24,True,approved,2026-01-27 00:00:00,
42072337-056b-409d-ae0c-1e6c742d4f7c,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/7cbab154,37,0,False,Light,Normal,Warm,25-34,True,approved,2026-03-14 00:00:00,
f80cf9c4-5f16-4b81-b2e1-69a23f2ba684,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/f2b84f40,24,5,True,Medium,Oily,Neutral,35-44,True,approved,2026-01-28 00:00:00,
0a330994-4c45-4ed9-ac17-fb81540d95bf,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/51db8c1d,6,5,False,Tan,Combination,Cool,45-54,True,approved,2025-12-07 00:00:00,
a4d5b507-f73b-4b4c-b771-a6a975e96bb9,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,website,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/9c9a9fde,6,2,False,Deep,Dry,Warm,55+,True,approved,2025-11-07 00:00:00,
5d164247-8689-46bc-8867-080a181d2aae,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/a6f4e512,40,2,False,Fair,Normal,Neutral,18-24,True,approved,2025-12-14 00:00:00,
1d95f31d-778f-48c2-aa29-1027c6cbd8b8,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/63312bb7,14,5,False,Light,Oily,Cool,25-34,True,approved,2025-09-26 00:00:00,
5478350a-9273-46d5-8b9a-41ee68d898bc,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/4721d7ee,50,1,True,Medium,Combination,Warm,35-44,True,approved,2025-10-02 00:00:00,
62d75bbb-b3ea-49c4-99c5-44945d26df4b,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,website,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/a076b87d,35,2,True,Tan,Dry,Neutral,45-54,True,approved,2026-01-23 00:00:00,
2a1d8ac8-a342-4fda-85dd-c0764841c1f9,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/f82c91b9,39,1,False,Deep,Normal,Cool,55+,True,approved,2025-10-15 00:00:00,
dd269a60-e498-4a48-9ccc-098222103c27,cc829986-03d1-4d5d-a7af-946ac9ad9867,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/af9ada6a,48,3,True,Fair,Oily,Warm,18-24,True,approved,2025-11-23 00:00:00,
86b35edf-19ee-42ae-aed0-e76a2c33c66c,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/6873b6cf,32,0,False,Light,Normal,Warm,25-34,True,approved,2026-02-13 00:00:00,
daa748ab-2d76-4259-af23-b56a503eb381,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/9a8c5c5c,34,0,False,Medium,Oily,Neutral,35-44,True,approved,2026-03-11 00:00:00,
02c407aa-2e56-4c8f-9e25-99c2800d177f,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/9c476b63,50,3,False,Tan,Combination,Cool,45-54,True,approved,2025-10-07 00:00:00,
d6aee098-9577-48e7-a014-6d31f4da30fb,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,website,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/35410bfe,15,4,False,Deep,Dry,Warm,55+,True,approved,2025-11-20 00:00:00,
4ead57b3-1696-4878-aac4-930be244a9f2,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/52f95673,15,3,False,Fair,Normal,Neutral,18-24,True,approved,2025-11-01 00:00:00,
090d6aab-4f12-4f8e-a123-54a4435753a6,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/e0f7389d,20,2,False,Light,Oily,Cool,25-34,True,approved,2026-02-11 00:00:00,
874910af-35f6-4b54-ab70-ad4f53d2d896,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/b49e4109,46,4,False,Medium,Combination,Warm,35-44,True,approved,2025-12-24 00:00:00,
4abe2a09-a233-4fe8-9c04-f7aa49234277,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,website,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/bc627475,29,3,True,Tan,Dry,Neutral,45-54,True,approved,2025-12-24 00:00:00,
695bf43a-0615-4a52-aa7e-c0d0a65ac2fd,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/92ef05d4,35,0,False,Deep,Normal,Cool,55+,True,approved,2025-12-02 00:00:00,
47ddf73d-9964-4df1-81a5-7aa87ba4e6ff,694901d3-4733-43f7-a7f7-1b676333d9fa,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/698b07bd,50,2,False,Fair,Oily,Warm,18-24,True,approved,2026-02-15 00:00:00,
3425f3d9-07f6-4e01-b1e0-311aabc07d4d,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/da6dad86,10,2,True,Light,Normal,Warm,25-34,True,approved,2025-11-03 00:00:00,
aa6485bc-24fa-43b5-8def-91c30492bb3a,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/d9fb89f6,9,5,False,Medium,Oily,Neutral,35-44,True,approved,2025-11-24 00:00:00,
c90abb81-ad8b-4786-ba13-c3d8a08d60dc,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/d371a077,6,0,False,Tan,Combination,Cool,45-54,True,approved,2025-10-30 00:00:00,
62c1a631-e776-4963-ac00-9899702c2ba8,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,website,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/c9e6d7b9,24,4,True,Deep,Dry,Warm,55+,True,approved,2026-01-27 00:00:00,
24439f86-37cb-40c6-8eec-ef1d0c59c33d,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/4cf59694,23,2,False,Fair,Normal,Neutral,18-24,True,approved,2026-01-05 00:00:00,
39a3d25b-61f8-4264-99c5-c698d6b3c47c,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/b149bb10,27,4,True,Light,Oily,Cool,25-34,True,approved,2025-12-20 00:00:00,
2f90e90c-3bf8-447c-b9ea-b022d0ca64ac,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/e49ea0da,25,4,False,Medium,Combination,Warm,35-44,True,approved,2026-03-21 00:00:00,
21ea2ff0-1960-43eb-9bcb-0e6e75871ff0,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,website,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/ffd0e69b,26,5,False,Tan,Dry,Neutral,45-54,True,approved,2026-02-10 00:00:00,
1c0338b0-ad16-449c-86ac-63f0952b37a6,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/e165b41d,16,1,True,Deep,Normal,Cool,55+,True,approved,2025-12-09 00:00:00,
f7a98a1c-8175-43ac-a42e-5249e36980d9,2cb20d93-5bf4-4615-a8bc-492e22e30601,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/b2a6e473,11,1,False,Fair,Oily,Warm,18-24,True,approved,2026-02-24 00:00:00,
2f0a1e76-9848-4531-8bdc-fd6e6e1fb5f9,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/843a5ddc,37,1,False,Light,Normal,Warm,25-34,True,approved,2025-10-13 00:00:00,
642d6b7e-ed8f-4282-810a-88ccff13abc0,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/30f2adad,8,3,False,Medium,Oily,Neutral,35-44,True,approved,2025-10-08 00:00:00,
1bbb4446-376f-4ae8-8843-ee70da00ef7f,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/c5ff3e4a,32,4,False,Tan,Combination,Cool,45-54,True,approved,2026-02-19 00:00:00,
79849f84-9058-4ff5-92e2-20edc5c6463d,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,website,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/5abdf0be,32,0,True,Deep,Dry,Warm,55+,True,approved,2026-03-13 00:00:00,
f56e71e9-a712-4a4d-8595-abe3f40426e3,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/81fe1fe5,11,2,False,Fair,Normal,Neutral,18-24,True,approved,2026-03-09 00:00:00,
cc6a5f40-5570-4f17-ae25-084a2d770e1b,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/fd603f78,10,1,False,Light,Oily,Cool,25-34,True,approved,2026-01-25 00:00:00,
d8c82185-0343-409e-8501-d5f315505eac,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/b1fdcb48,22,2,True,Medium,Combination,Warm,35-44,True,approved,2026-02-18 00:00:00,
6d566315-5187-4c2c-aaeb-bf07db0c9a39,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,website,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/0d658843,46,5,False,Tan,Dry,Neutral,45-54,True,approved,2025-11-11 00:00:00,
5691d7c8-9c9b-4cb1-97e1-23f2a4fdc982,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,app,3,Decent but not amazing,It is an okay product. Does what it says but nothing extraordinary. The formula is average and the longevity could be better. Might work better for different skin types.,https://agentcommerce.com/reviews/03f92459,38,1,False,Deep,Normal,Cool,55+,True,approved,2025-12-17 00:00:00,
9ba5421d-08e0-488a-99f8-d4e228f2f4f2,f02d3c4e-1e22-4a5a-b1d3-11f2f065dee8,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,5,Absolutely love this!,This product exceeded all my expectations. The texture is amazing and it blends beautifully on my skin. I have been using it for weeks now and the results are consistent every single time. Highly recommend!,https://agentcommerce.com/reviews/9f7d2122,25,2,False,Fair,Oily,Warm,18-24,True,approved,2025-12-01 00:00:00,
75ed77ea-f419-4151-96de-fc5ec67efefb,a27cbcae-b0ab-4d3a-ae8c-446fb31d4a75,a58ec9cb-280c-4caf-b071-6a53964cc310,app,5,Holy grail product!,I have tried so many products and this is by far the best. The formula is lightweight yet provides great coverage. My skin looks flawless and it lasts all day without fading or getting patchy.,https://agentcommerce.com/reviews/7dd5d9b4,30,1,False,Light,Normal,Warm,25-34,True,approved,2025-11-07 00:00:00,
203d55c3-2c08-46f4-8474-c323a8911408,a27cbcae-b0ab-4d3a-ae8c-446fb31d4a75,a58ec9cb-280c-4caf-b071-6a53964cc310,instagram,4,Really impressed,"Great product overall. The formula works well and I am happy with the results. Only reason for 4 stars is the packaging could be better, but the product itself is excellent.",https://agentcommerce.com/reviews/6e3f50c4,49,1,False,Medium,Oily,Neutral,35-44,True,approved,2026-02-09 00:00:00,
344f71d0-3158-4521-b2eb-ceb31b610239,a27cbcae-b0ab-4d3a-ae8c-446fb31d4a75,a58ec9cb-280c-4caf-b071-6a53964cc310,tiktok,4,Very good quality,Solid product that delivers on its promises. The color is true to description and it wears nicely throughout the day. Would recommend to anyone looking for a reliable option.,https://agentcommerce.com/reviews/ed04735d,27,3,False,Tan,Combination,Cool,45-54,True,approved,2025-10-07 00:00:00,
