PRODUCT_ID,SKU,NAME,BRAND,CATEGORY,SUBCATEGORY,DESCRIPTION,SHORT_DESCRIPTION,BASE_PRICE,CURRENT_PRICE,COST,COLOR_HEX,COLOR_LAB,COLOR_NAME,FINISH,SKIN_TONE_COMPATIBILITY,UNDERTONE_COMPATIBILITY,MONK_SCALE_MIN,MONK_SCALE_MAX,SIZE,SIZE_UNIT,INGREDIENTS,IS_VEGAN,IS_CRUELTY_FREE,SPF_VALUE,IS_ACTIVE,IS_FEATURED,LAUNCH_DATE,DISCONTINUE_DATE,CREATED_AT,UPDATED_AT,SKIN_TYPE_COMPATIBILITY
11bd4ad7-a490-4359-b4ca-23c1de0790e5,L'O-FAC-0484,L'Oreal Ultra Bronzer,L'Oreal,face,bronzer,"A premium bronzer from L'Oreal. Provides long-lasting, beautiful results.",L'Oreal bronzer - professional quality,22.37,22.37,8.95,,,,matte,"[
  ""light"",
  ""deep"",
  ""medium"",
  ""fair"",
  ""tan""
]","[
  ""neutral"",
  ""cool"",
  ""warm""
]",2,10,50ml,g,,False,False,50,True,True,2023-12-23,,2025-08-04 15:18:34,2025-12-03 16:03:34,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
26db27ab-495e-4a12-8779-d6eb19f03ce8,HUD-FAC-0485,Huda Beauty Pro Blush,Huda Beauty,face,blush,"A premium blush from Huda Beauty. Provides long-lasting, beautiful results.",Huda Beauty blush - professional quality,62.54,49.27,25.02,,,,metallic,"[
  ""fair"",
  ""light"",
  ""tan"",
  ""deep"",
  ""medium""
]","[
  ""warm""
]",3,10,5ml,g,,False,False,15,True,False,2025-05-21,,2025-11-11 16:03:34,2025-12-08 10:56:34,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
8e051e0c-3054-4fa0-bbf3-80602f2c0a5f,LAN-FAC-0486,Lancome Perfect Concealer,Lancome,face,concealer,"A premium concealer from Lancome. Provides long-lasting, beautiful results.",Lancome concealer - professional quality,35.63,30.85,14.25,,,,metallic,"[
  ""deep"",
  ""tan"",
  ""medium"",
  ""fair""
]","[
  ""neutral"",
  ""cool"",
  ""warm""
]",2,6,3g,g,,False,True,20,True,False,2024-06-29,,2025-06-21 20:10:34,2025-12-16 12:21:34,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
cb6a1227-3eba-41dd-9b19-592d04c5765b,FEN-FAC-0487,Fenty Beauty Matte Foundation,Fenty Beauty,face,foundation,"A premium foundation from Fenty Beauty. Provides long-lasting, beautiful results.",Fenty Beauty foundation - professional quality,30.93,30.93,12.37,,,,shimmer,"[
  ""tan"",
  ""fair"",
  ""deep"",
  ""light""
]","[
  ""neutral"",
  ""warm"",
  ""cool""
]",2,10,50ml,g,,False,False,15,True,False,2025-09-10,,2025-07-19 08:16:34,2025-11-29 21:26:34,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
5e3d5eb5-5297-45c9-a6bf-06dd1582441b,CHA-FAC-0488,Charlotte Tilbury Perfect Powder,Charlotte Tilbury,face,powder,"A premium powder from Charlotte Tilbury. Provides long-lasting, beautiful results.",Charlotte Tilbury powder - professional quality,50.15,50.15,20.06,,,,shimmer,"[
  ""fair"",
  ""light"",
  ""deep"",
  ""tan"",
  ""medium""
]","[
  ""cool""
]",2,6,15ml,g,,True,True,0,True,False,2025-05-16,,2025-10-01 17:33:34,2025-11-19 20:01:34,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
822057e6-e76d-42d9-9b6c-1d7013599b68,L'O-FAC-0489,L'Oreal Glow Foundation,L'Oreal,face,foundation,"A premium foundation from L'Oreal. Provides long-lasting, beautiful results.",L'Oreal foundation - professional quality,41.03,41.03,16.41,,,,glossy,"[
  ""tan"",
  ""light"",
  ""medium"",
  ""deep""
]","[
  ""cool"",
  ""neutral"",
  ""warm""
]",2,10,10ml,ml,,False,True,50,True,False,2024-05-18,,2025-01-06 20:00:34,2025-12-17 13:49:34,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
2bbbd5a9-9ee4-4b72-a48e-58117e86ac42,URB-FAC-0490,Urban Decay Ultra Bronzer,Urban Decay,face,bronzer,"A premium bronzer from Urban Decay. Provides long-lasting, beautiful results.",Urban Decay bronzer - professional quality,57.38,57.38,22.95,,,,matte,"[
  ""deep"",
  ""medium"",
  ""fair"",
  ""light""
]","[
  ""warm"",
  ""cool""
]",3,7,5ml,ml,,False,True,30,True,False,2024-01-26,,2025-06-11 08:12:34,2025-11-28 06:05:34,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
023bef4b-a1e9-45d0-ae96-cb2452755e03,GLO-FAC-0491,Glossier Luxe Powder,Glossier,face,powder,"A premium powder from Glossier. Provides long-lasting, beautiful results.",Glossier powder - professional quality,56.42,56.42,22.57,,,,shimmer,"[
  ""medium"",
  ""tan"",
  ""light"",
  ""deep""
]","[
  ""warm"",
  ""cool"",
  ""neutral""
]",1,6,5ml,g,,False,False,0,True,False,2024-11-05,,2025-04-21 01:41:35,2025-12-16 15:49:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
1538e6f9-4e18-4d01-99d4-67cb7a1a206f,LAU-FAC-0492,Laura Mercier Glow Highlighter,Laura Mercier,face,highlighter,"A premium highlighter from Laura Mercier. Provides long-lasting, beautiful results.",Laura Mercier highlighter - professional quality,21.97,21.97,8.79,,,,shimmer,"[
  ""deep"",
  ""fair"",
  ""medium"",
  ""tan""
]","[
  ""neutral"",
  ""cool""
]",2,8,50ml,g,,False,True,15,True,False,2024-10-07,,2025-03-23 03:44:35,2025-12-11 11:06:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
82439277-34b4-4c40-8169-0fc97d2aeddb,LAU-FAC-0493,Laura Mercier Essential Foundation,Laura Mercier,face,foundation,"A premium foundation from Laura Mercier. Provides long-lasting, beautiful results.",Laura Mercier foundation - professional quality,34.68,34.68,13.87,,,,metallic,"[
  ""fair"",
  ""light"",
  ""deep""
]","[
  ""cool""
]",3,6,30ml,ml,,False,False,30,True,False,2024-05-29,,2025-07-14 16:05:35,2025-11-24 00:00:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
2f3111ab-18a4-4a76-99cc-7eac2a6d9f13,NAR-FAC-0494,NARS Perfect Highlighter,NARS,face,highlighter,"A premium highlighter from NARS. Provides long-lasting, beautiful results.",NARS highlighter - professional quality,34.62,34.62,13.85,,,,metallic,"[
  ""medium"",
  ""tan"",
  ""deep"",
  ""fair"",
  ""light""
]","[
  ""cool"",
  ""warm""
]",3,9,50ml,g,,True,True,20,True,False,2024-01-18,,2025-08-07 18:13:35,2025-12-19 07:29:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
9d295030-aae6-4ecf-a711-fef4a728c0da,LAN-FAC-0495,Lancome Luxe Concealer,Lancome,face,concealer,"A premium concealer from Lancome. Provides long-lasting, beautiful results.",Lancome concealer - professional quality,39.48,32.56,15.79,,,,satin,"[
  ""light"",
  ""tan"",
  ""fair"",
  ""medium""
]","[
  ""neutral"",
  ""warm""
]",4,7,50ml,g,,True,False,20,True,False,2025-01-26,,2025-02-23 12:58:35,2025-11-19 06:11:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
e68cf029-ec3c-4696-b71f-2502deb6f236,URB-FAC-0496,Urban Decay Classic Powder,Urban Decay,face,powder,"A premium powder from Urban Decay. Provides long-lasting, beautiful results.",Urban Decay powder - professional quality,28.19,28.19,11.28,,,,shimmer,"[
  ""light"",
  ""tan"",
  ""medium"",
  ""fair"",
  ""deep""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",4,9,30ml,ml,,True,True,0,True,False,2025-04-08,,2025-08-30 00:00:35,2025-12-19 07:23:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
5ee41d12-e301-4de9-aa09-6b1e72297733,CHA-FAC-0497,Charlotte Tilbury Ultra Powder,Charlotte Tilbury,face,powder,"A premium powder from Charlotte Tilbury. Provides long-lasting, beautiful results.",Charlotte Tilbury powder - professional quality,33.22,33.22,13.29,,,,shimmer,"[
  ""deep"",
  ""medium"",
  ""fair"",
  ""tan"",
  ""light""
]","[
  ""warm"",
  ""cool""
]",2,9,30ml,g,,False,False,0,True,False,2024-09-05,,2025-04-22 22:36:35,2025-12-12 08:04:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
1f6830ef-86bd-4923-bcbb-9cc6bbcdb750,BOB-FAC-0498,Bobbi Brown Essential Bronzer,Bobbi Brown,face,bronzer,"A premium bronzer from Bobbi Brown. Provides long-lasting, beautiful results.",Bobbi Brown bronzer - professional quality,47.55,34.10,19.02,,,,shimmer,"[
  ""fair"",
  ""tan"",
  ""deep"",
  ""light"",
  ""medium""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",1,9,10ml,ml,,False,False,0,True,True,2025-04-17,,2025-04-13 03:32:35,2025-11-19 20:39:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
e8a6e160-a271-4544-9a4f-7bf039c832d1,MAY-FAC-0499,Maybelline Luxe Concealer,Maybelline,face,concealer,"A premium concealer from Maybelline. Provides long-lasting, beautiful results.",Maybelline concealer - professional quality,56.88,56.88,22.75,,,,metallic,"[
  ""tan"",
  ""medium"",
  ""light""
]","[
  ""warm"",
  ""cool""
]",3,9,15ml,ml,,True,False,20,True,False,2024-11-01,,2025-09-07 16:37:35,2025-11-20 20:13:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
4bb77305-ba8f-4cee-8e06-0821820a5fbd,HUD-FAC-0500,Huda Beauty Glow Powder,Huda Beauty,face,powder,"A premium powder from Huda Beauty. Provides long-lasting, beautiful results.",Huda Beauty powder - professional quality,25.00,25.00,10.00,,,,glossy,"[
  ""tan"",
  ""medium"",
  ""light"",
  ""deep"",
  ""fair""
]","[
  ""cool"",
  ""warm"",
  ""neutral""
]",1,7,5ml,g,,False,False,20,True,False,2025-02-24,,2025-04-19 00:55:35,2025-12-07 01:48:35,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
7b0655cf-f137-4eb3-b62e-0916530341b7,RAR-FAC-0501,Rare Beauty Luxe Highlighter,Rare Beauty,face,highlighter,"A premium highlighter from Rare Beauty. Provides long-lasting, beautiful results.",Rare Beauty highlighter - professional quality,51.38,41.57,20.55,,,,glossy,"[
  ""fair"",
  ""tan"",
  ""deep"",
  ""light""
]","[
  ""cool"",
  ""warm""
]",4,9,30ml,ml,,True,True,20,True,False,2024-02-06,,2025-01-06 18:53:36,2025-12-11 19:37:36,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
9294f8ad-c7c3-49f6-96b9-60ee9ea6544f,EST-FAC-0502,Estee Lauder Perfect Blush,Estee Lauder,face,blush,"A premium blush from Estee Lauder. Provides long-lasting, beautiful results.",Estee Lauder blush - professional quality,33.22,28.68,13.29,,,,glossy,"[
  ""tan"",
  ""light"",
  ""deep""
]","[
  ""cool"",
  ""neutral""
]",4,7,15ml,g,,True,False,0,True,False,2025-09-09,,2025-01-17 01:56:36,2025-11-20 07:41:36,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
ab1c8069-0620-4e5a-af8b-91f780e09ada,THE-FAC-0503,The Ordinary Essential Highlighter,The Ordinary,face,highlighter,"A premium highlighter from The Ordinary. Provides long-lasting, beautiful results.",The Ordinary highlighter - professional quality,16.26,16.26,6.50,,,,satin,"[
  ""deep"",
  ""fair"",
  ""tan"",
  ""light"",
  ""medium""
]","[
  ""neutral""
]",2,9,50ml,ml,,True,True,15,True,False,2024-05-24,,2025-10-27 02:39:36,2025-11-29 15:03:36,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
58a21288-7577-41b3-825f-be5314fac9c4,NAR-FAC-0504,NARS Glow Concealer,NARS,face,concealer,"A premium concealer from NARS. Provides long-lasting, beautiful results.",NARS concealer - professional quality,19.63,19.63,7.85,,,,glossy,"[
  ""tan"",
  ""light"",
  ""fair""
]","[
  ""warm"",
  ""cool""
]",3,8,50ml,g,,False,True,20,True,False,2025-01-08,,2025-06-23 21:53:36,2025-12-06 15:51:36,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
92220e77-bceb-4429-a305-55530eee40a1,BEN-FAC-0505,Benefit Glow Foundation,Benefit,face,foundation,"A premium foundation from Benefit. Provides long-lasting, beautiful results.",Benefit foundation - professional quality,41.98,41.98,16.79,,,,satin,"[
  ""deep"",
  ""light"",
  ""medium"",
  ""fair"",
  ""tan""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",2,9,5ml,g,,True,False,0,True,False,2025-01-25,,2025-11-07 12:16:36,2025-11-24 04:36:36,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
da578cce-5947-4e07-ab6b-dd215e4eed7d,HOU-FAC-0506,Hourglass Ultra Highlighter,Hourglass,face,highlighter,"A premium highlighter from Hourglass. Provides long-lasting, beautiful results.",Hourglass highlighter - professional quality,36.73,36.73,14.69,,,,metallic,"[
  ""light"",
  ""tan"",
  ""medium""
]","[
  ""neutral"",
  ""cool"",
  ""warm""
]",1,7,15ml,ml,,True,True,15,True,False,2025-06-01,,2025-01-28 12:55:36,2025-11-22 11:11:36,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
43d00683-65f4-4083-b956-7a1bca247f85,MAC-FAC-0507,MAC Ultra Blush,MAC,face,blush,"A premium blush from MAC. Provides long-lasting, beautiful results.",MAC blush - professional quality,23.47,20.57,9.39,,,,satin,"[
  ""tan"",
  ""fair"",
  ""medium"",
  ""light"",
  ""deep""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",1,7,15ml,ml,,False,False,0,True,False,2025-09-17,,2025-11-15 02:02:37,2025-11-23 00:33:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
3d6201b0-e191-4b3a-92d6-247aff1dca9c,TOW-FAC-0508,Tower 28 Radiant Concealer,Tower 28,face,concealer,"A premium concealer from Tower 28. Provides long-lasting, beautiful results.",Tower 28 concealer - professional quality,54.42,54.42,21.77,,,,glossy,"[
  ""light"",
  ""deep"",
  ""fair"",
  ""tan""
]","[
  ""neutral"",
  ""warm""
]",4,7,30ml,ml,,False,True,30,True,True,2024-07-25,,2025-03-19 07:48:37,2025-12-02 08:19:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
b90d07ba-9d13-4884-bf29-37c104daf0d9,BOB-FAC-0509,Bobbi Brown Glow Highlighter,Bobbi Brown,face,highlighter,"A premium highlighter from Bobbi Brown. Provides long-lasting, beautiful results.",Bobbi Brown highlighter - professional quality,61.21,46.37,24.48,,,,shimmer,"[
  ""fair"",
  ""tan"",
  ""deep""
]","[
  ""warm""
]",1,9,10ml,ml,,False,True,15,True,False,2025-07-18,,2025-07-30 17:06:37,2025-12-08 04:29:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
cfb09534-7ac8-46fe-84e9-de76bc00379c,LAU-FAC-0510,Laura Mercier Classic Blush,Laura Mercier,face,blush,"A premium blush from Laura Mercier. Provides long-lasting, beautiful results.",Laura Mercier blush - professional quality,28.38,28.38,11.35,,,,satin,"[
  ""tan"",
  ""fair"",
  ""medium""
]","[
  ""warm""
]",4,10,3g,ml,,True,True,0,True,False,2025-11-03,,2025-03-11 14:10:37,2025-12-15 22:37:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
f2a7a184-9e0b-414d-8b9a-acdb9388c30c,FEN-FAC-0511,Fenty Beauty Glow Highlighter,Fenty Beauty,face,highlighter,"A premium highlighter from Fenty Beauty. Provides long-lasting, beautiful results.",Fenty Beauty highlighter - professional quality,24.81,24.81,9.92,,,,shimmer,"[
  ""fair"",
  ""light"",
  ""deep""
]","[
  ""cool"",
  ""neutral""
]",2,7,15ml,g,,False,False,0,True,False,2024-11-04,,2025-03-29 02:04:37,2025-12-08 14:11:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
9b941d46-b753-46c9-9184-9b85e993d64a,LAU-FAC-0512,Laura Mercier Essential Concealer,Laura Mercier,face,concealer,"A premium concealer from Laura Mercier. Provides long-lasting, beautiful results.",Laura Mercier concealer - professional quality,30.72,30.72,12.29,,,,glossy,"[
  ""fair"",
  ""light"",
  ""deep"",
  ""tan"",
  ""medium""
]","[
  ""cool"",
  ""warm""
]",4,7,30ml,g,,True,True,50,True,False,2024-12-05,,2025-07-01 19:31:37,2025-11-26 06:01:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
2cf35318-3de8-4e6a-9294-15d8d2186bd3,NYX-FAC-0513,NYX Glow Highlighter,NYX,face,highlighter,"A premium highlighter from NYX. Provides long-lasting, beautiful results.",NYX highlighter - professional quality,33.49,33.49,13.40,,,,satin,"[
  ""fair"",
  ""deep"",
  ""tan"",
  ""light""
]","[
  ""warm"",
  ""cool"",
  ""neutral""
]",1,10,5ml,ml,,False,True,0,True,False,2025-06-27,,2025-01-31 17:05:37,2025-12-07 02:35:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
f6d9b630-650e-4a5e-9daf-1a39fac16b9e,FEN-FAC-0514,Fenty Beauty Luxe Concealer,Fenty Beauty,face,concealer,"A premium concealer from Fenty Beauty. Provides long-lasting, beautiful results.",Fenty Beauty concealer - professional quality,15.09,15.09,6.04,,,,shimmer,"[
  ""tan"",
  ""light"",
  ""deep""
]","[
  ""cool"",
  ""warm"",
  ""neutral""
]",4,8,15ml,g,,False,True,50,True,False,2025-04-28,,2025-07-21 19:06:37,2025-11-30 17:46:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
221f4890-75dd-4d45-b6b8-ec89a7e35e29,DRU-FAC-0515,Drunk Elephant Ultra Powder,Drunk Elephant,face,powder,"A premium powder from Drunk Elephant. Provides long-lasting, beautiful results.",Drunk Elephant powder - professional quality,46.36,46.36,18.54,,,,matte,"[
  ""fair"",
  ""medium"",
  ""light"",
  ""tan""
]","[
  ""warm"",
  ""neutral""
]",1,7,3g,ml,,False,True,0,True,False,2024-12-23,,2025-09-27 19:27:37,2025-12-10 18:09:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
560fabe3-97e7-4b4f-afa9-6fbc60285ff5,MAY-FAC-0516,Maybelline Ultra Powder,Maybelline,face,powder,"A premium powder from Maybelline. Provides long-lasting, beautiful results.",Maybelline powder - professional quality,57.69,57.69,23.08,,,,shimmer,"[
  ""deep"",
  ""fair"",
  ""tan""
]","[
  ""neutral"",
  ""cool""
]",2,7,10ml,g,,False,True,0,True,False,2025-05-31,,2025-03-24 14:26:37,2025-12-06 16:32:37,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
9879d086-7df0-4bc9-81b5-d6aae031f514,MIL-FAC-0517,Milk Makeup Glow Foundation,Milk Makeup,face,foundation,"A premium foundation from Milk Makeup. Provides long-lasting, beautiful results.",Milk Makeup foundation - professional quality,37.67,28.63,15.07,,,,satin,"[
  ""deep"",
  ""light"",
  ""fair"",
  ""medium"",
  ""tan""
]","[
  ""neutral""
]",2,8,50ml,g,,False,False,50,True,True,2024-12-21,,2025-07-21 07:44:38,2025-11-26 00:33:38,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
7e45e476-9691-41fa-b727-11f28d28b726,TOO-FAC-0518,Too Faced Essential Powder,Too Faced,face,powder,"A premium powder from Too Faced. Provides long-lasting, beautiful results.",Too Faced powder - professional quality,50.02,38.86,20.01,,,,matte,"[
  ""deep"",
  ""tan"",
  ""fair"",
  ""medium"",
  ""light""
]","[
  ""cool"",
  ""neutral"",
  ""warm""
]",1,9,10ml,ml,,False,True,0,True,False,2024-02-05,,2025-01-26 11:40:38,2025-11-21 21:46:38,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
c3b6b95c-a0ed-4cf0-84cd-d139eed802da,MAY-FAC-0519,Maybelline Radiant Highlighter,Maybelline,face,highlighter,"A premium highlighter from Maybelline. Provides long-lasting, beautiful results.",Maybelline highlighter - professional quality,42.26,42.26,16.90,,,,glossy,"[
  ""medium"",
  ""light"",
  ""fair"",
  ""deep""
]","[
  ""cool"",
  ""neutral""
]",4,10,10ml,ml,,True,False,15,True,False,2024-07-25,,2025-05-19 00:13:38,2025-12-11 01:54:38,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
90c05667-62c8-4ee5-9907-69d8133a3d8e,KOS-FAC-0520,Kosas Essential Highlighter,Kosas,face,highlighter,"A premium highlighter from Kosas. Provides long-lasting, beautiful results.",Kosas highlighter - professional quality,52.44,52.44,20.98,,,,satin,"[
  ""tan"",
  ""deep"",
  ""fair"",
  ""light""
]","[
  ""neutral"",
  ""cool"",
  ""warm""
]",2,8,50ml,g,,False,True,30,True,False,2024-08-05,,2025-07-29 15:22:38,2025-12-07 07:11:38,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
eec634be-3692-47d0-8413-2adb541ef547,EST-FAC-0521,Estee Lauder Pro Blush,Estee Lauder,face,blush,"A premium blush from Estee Lauder. Provides long-lasting, beautiful results.",Estee Lauder blush - professional quality,15.73,15.73,6.29,,,,metallic,"[
  ""light"",
  ""tan"",
  ""fair"",
  ""deep""
]","[
  ""neutral"",
  ""cool"",
  ""warm""
]",3,9,10ml,g,,False,True,0,True,False,2025-08-24,,2025-06-07 05:44:38,2025-12-03 00:55:38,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
2184a4c0-8af4-4829-823f-a3703de33078,HUD-FAC-0522,Huda Beauty Essential Powder,Huda Beauty,face,powder,"A premium powder from Huda Beauty. Provides long-lasting, beautiful results.",Huda Beauty powder - professional quality,37.38,37.38,14.95,,,,shimmer,"[
  ""deep"",
  ""fair"",
  ""tan""
]","[
  ""neutral""
]",4,6,3g,g,,True,False,0,True,True,2024-11-13,,2025-10-17 15:54:38,2025-12-14 10:42:38,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
80188cc0-ec76-427f-8d11-cfd188c707c1,CER-FAC-0523,CeraVe Essential Highlighter,CeraVe,face,highlighter,"A premium highlighter from CeraVe. Provides long-lasting, beautiful results.",CeraVe highlighter - professional quality,16.64,16.64,6.66,,,,satin,"[
  ""light"",
  ""fair"",
  ""tan""
]","[
  ""warm"",
  ""cool""
]",1,9,30ml,ml,,False,False,30,True,True,2024-07-10,,2025-08-25 22:34:38,2025-11-28 16:07:38,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
37488298-d85d-4d1c-b495-a569c640d097,NYX-FAC-0524,NYX Radiant Concealer,NYX,face,concealer,"A premium concealer from NYX. Provides long-lasting, beautiful results.",NYX concealer - professional quality,55.19,55.19,22.08,,,,glossy,"[
  ""tan"",
  ""fair"",
  ""medium""
]","[
  ""warm"",
  ""cool""
]",4,7,15ml,g,,False,False,0,True,False,2024-12-17,,2025-04-19 15:15:39,2025-12-07 17:16:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
b4066384-a0c7-469d-9bed-6eb85c2d63ea,MAY-FAC-0525,Maybelline Velvet Highlighter,Maybelline,face,highlighter,"A premium highlighter from Maybelline. Provides long-lasting, beautiful results.",Maybelline highlighter - professional quality,15.83,12.71,6.33,,,,shimmer,"[
  ""medium"",
  ""light"",
  ""deep"",
  ""fair"",
  ""tan""
]","[
  ""neutral"",
  ""cool""
]",2,8,3g,g,,False,False,0,True,False,2023-12-22,,2025-08-03 15:29:39,2025-11-26 22:05:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
1ccd9efd-860a-4414-930c-61a168043c9b,KOS-FAC-0526,Kosas Glow Blush,Kosas,face,blush,"A premium blush from Kosas. Provides long-lasting, beautiful results.",Kosas blush - professional quality,58.16,58.16,23.26,,,,matte,"[
  ""deep"",
  ""light"",
  ""tan"",
  ""medium""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",3,10,5ml,ml,,False,False,0,True,False,2024-08-20,,2025-09-28 17:34:39,2025-12-19 19:05:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
fd06133d-699f-4fa5-9b95-45391e107887,CLI-FAC-0527,Clinique Radiant Blush,Clinique,face,blush,"A premium blush from Clinique. Provides long-lasting, beautiful results.",Clinique blush - professional quality,60.09,60.09,24.04,,,,metallic,"[
  ""tan"",
  ""deep"",
  ""fair"",
  ""light"",
  ""medium""
]","[
  ""warm"",
  ""cool""
]",2,9,15ml,ml,,False,False,15,True,False,2024-09-23,,2025-03-02 01:57:39,2025-12-14 13:08:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
d7d10763-8bf1-40ff-85dc-c648a39fe217,TOO-FAC-0528,Too Faced Glow Foundation,Too Faced,face,foundation,"A premium foundation from Too Faced. Provides long-lasting, beautiful results.",Too Faced foundation - professional quality,51.32,51.32,20.53,,,,shimmer,"[
  ""deep"",
  ""tan"",
  ""light"",
  ""fair"",
  ""medium""
]","[
  ""warm"",
  ""cool"",
  ""neutral""
]",3,6,5ml,ml,,False,True,30,True,False,2024-05-02,,2025-05-13 22:17:39,2025-12-18 03:11:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
d9ba8ef7-07dd-41c2-a972-f2c192234e68,BEN-FAC-0529,Benefit Matte Foundation,Benefit,face,foundation,"A premium foundation from Benefit. Provides long-lasting, beautiful results.",Benefit foundation - professional quality,64.52,64.52,25.81,,,,matte,"[
  ""light"",
  ""medium"",
  ""tan"",
  ""fair""
]","[
  ""neutral"",
  ""cool"",
  ""warm""
]",2,10,5ml,g,,False,False,15,True,False,2024-01-30,,2025-08-06 11:32:39,2025-11-24 19:39:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
1aeba0b1-193d-417a-90f4-c6e5ca1bf611,NAR-FAC-0530,NARS Perfect Powder,NARS,face,powder,"A premium powder from NARS. Provides long-lasting, beautiful results.",NARS powder - professional quality,41.39,41.39,16.56,,,,satin,"[
  ""fair"",
  ""light"",
  ""deep""
]","[
  ""warm"",
  ""neutral"",
  ""cool""
]",3,7,50ml,g,,True,False,30,True,False,2024-10-26,,2024-12-27 17:29:39,2025-12-03 05:31:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
728c147e-6b98-4225-9cdd-efee0f56bb5b,EST-FAC-0531,Estee Lauder Classic Highlighter,Estee Lauder,face,highlighter,"A premium highlighter from Estee Lauder. Provides long-lasting, beautiful results.",Estee Lauder highlighter - professional quality,15.64,15.64,6.26,,,,satin,"[
  ""tan"",
  ""light"",
  ""fair"",
  ""medium"",
  ""deep""
]","[
  ""cool"",
  ""warm"",
  ""neutral""
]",4,10,15ml,ml,,True,False,20,True,False,2024-05-20,,2025-03-22 18:25:39,2025-12-14 12:23:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
794dfd8b-6ed5-41b8-97bf-06a973183f69,MIL-FAC-0532,Milk Makeup Radiant Blush,Milk Makeup,face,blush,"A premium blush from Milk Makeup. Provides long-lasting, beautiful results.",Milk Makeup blush - professional quality,61.69,61.69,24.68,,,,glossy,"[
  ""deep"",
  ""light"",
  ""fair"",
  ""medium""
]","[
  ""warm""
]",1,6,50ml,ml,,False,True,0,True,False,2025-06-23,,2025-01-02 19:21:39,2025-11-27 12:05:39,"[
  ""oily"",
  ""dry"",
  ""normal"",
  ""combination""
]"
